fe_tag,outcome,endovar,param,coef,se,pval,partialF,rkf,nobs
"industrytime","total_contributions_q100","var3","var7",.1091803266226407,.02765364,.000078772639,23.39458195468897,11.523299,515817
"industrytime","total_contributions_q100","var3","var4",.179328810447034,.018648684,6.8622760e-22,23.39458195468897,11.523299,515817
"industrytime","total_contributions_q100","var5","var6",-.0018723552756831,.0015481494,.22650398,79.00884803379869,11.523299,515817
"industrytime","total_contributions_q100","var5","var7",.2957373344487054,.024307845,4.7481844e-34,79.00884803379869,11.523299,515817
"industrytime","total_contributions_q100","var5","var4",.6549835397083897,.016266754,0,79.00884803379869,11.523299,515817
"msatime","total_contributions_q100","var3","var6",.1706098548795687,.0085753435,0,268.8359346105662,195.26498,518431
"msatime","total_contributions_q100","var3","var7",.1219724288497339,.026069485,2.8871179e-06,268.8359346105662,195.26498,518431
"msatime","total_contributions_q100","var3","var4",.1488335705017956,.017456142,1.5170808e-17,268.8359346105662,195.26498,518431
"msatime","total_contributions_q100","var5","var6",.001264651062864,.00042318815,.0028046512,68.10847128069682,195.26498,518431
"msatime","total_contributions_q100","var5","var7",.2751065018595111,.024476605,2.6271520e-29,68.10847128069682,195.26498,518431
"msatime","total_contributions_q100","var5","var4",.6638555892588618,.016429093,0,68.10847128069682,195.26498,518431
"msaindustrytime","total_contributions_q100","var3","var6",.0366273661708509,.009956236,.00023432498,9.036430348358115,7.5004687,508510
"msaindustrytime","total_contributions_q100","var3","var7",.0397801402779461,.029506523,.17760073,9.036430348358115,7.5004687,508510
"msaindustrytime","total_contributions_q100","var3","var4",.220310465454328,.020193934,1.0431225e-27,9.036430348358115,7.5004687,508510
"msaindustrytime","total_contributions_q100","var5","var6",-.0083827790948016,.0018007546,3.2383180e-06,93.79231173256336,7.5004687,508510
"msaindustrytime","total_contributions_q100","var5","var7",.2931422821469883,.02455309,7.4774827e-33,93.79231173256336,7.5004687,508510
"msaindustrytime","total_contributions_q100","var5","var4",.6555231637016226,.016466212,0,93.79231173256336,7.5004687,508510
